,log2FoldChange
FBgn0085505,0.14795459843849418
FBgn0034067,0.14794321895242724
FBgn0031183,0.1479113252529145
FBgn0032974,0.14781729076367062
FBgn0259982,0.14775394696751643
FBgn0040649,0.14768892862695757
FBgn0040466,0.1472976205179405
FBgn0029913,0.14721813409800635
FBgn0001168,0.14714731008344964
FBgn0036059,0.14709790059580252
FBgn0016041,0.14707511908608806
FBgn0031023,0.14692416298191044
FBgn0037009,0.14691000173815746
FBgn0032938,0.1468295760756814
FBgn0004655,0.14671827403910756
FBgn0037843,0.1465826080183615
FBgn0035539,0.1465635321467593
FBgn0034091,0.14644560940715529
FBgn0036213,0.1462498158824816
FBgn0003231,0.14617350896838618
FBgn0030612,0.14552935158122152
FBgn0266001,0.14552867769693864
FBgn0004395,0.14549400235180657
FBgn0030329,0.14549005216409217
FBgn0026378,0.14546222857538474
FBgn0052112,0.14538809214231904
FBgn0035421,0.1449162431316776
FBgn0031051,0.14480693428904137
FBgn0038533,0.14477006314202956
FBgn0042178,0.1446511132747213
FBgn0028325,0.14452587085631396
FBgn0026738,0.14429846250821138
FBgn0000455,0.14409978501818616
FBgn0029512,0.14401695074543933
FBgn0000158,0.1440124867229494
FBgn0046687,0.14395886191643278
FBgn0004574,0.14394503419015284
FBgn0286222,0.14368100138009504
FBgn0016701,0.1436786208712114
FBgn0039588,0.1435616493480473
FBgn0003141,0.14351415657829997
FBgn0001087,0.14347853394552168
FBgn0030616,0.14336139413431634
FBgn0010548,0.1432404778142392
FBgn0264501,0.1431270241720619
FBgn0031766,0.14289072761585228
FBgn0037749,0.14279416228895803
FBgn0002592,0.14268828378306808
FBgn0259108,0.1426230807689306
FBgn0263975,0.1425648892971292
FBgn0037328,0.14244789702528396
FBgn0262979,0.14228086244476007
FBgn0038738,0.14210321697514175
FBgn0051105,0.14208882682948218
FBgn0017545,0.1418739294766376
FBgn0032728,0.14168543480285964
FBgn0051374,0.14162440798509499
FBgn0050085,0.1414589838141713
FBgn0031971,0.14143242621010993
FBgn0044020,0.14127607397174266
FBgn0036333,0.1411940215945175
FBgn0037981,0.1406478829843445
FBgn0037342,0.14055288900618537
FBgn0033815,0.1405311876751821
FBgn0031948,0.14043213119733036
FBgn0029763,0.14025801393910775
FBgn0051158,0.1402568904523895
FBgn0264693,0.14021382340897467
FBgn0015781,0.14019778505423142
FBgn0264462,0.14006136536538677
FBgn0053111,0.1399220815530095
FBgn0037755,0.13938375320504046
FBgn0031418,0.13935730170885052
FBgn0083969,0.139344245223196
FBgn0001186,0.13922048662413936
FBgn0037365,0.1388191075010411
FBgn0001404,0.13867408986000124
FBgn0036825,0.13858562319671752
FBgn0033015,0.13847901571947693
FBgn0000250,0.13839463078431727
FBgn0034976,0.13838220393703046
FBgn0029708,0.1383424329457908
FBgn0030293,0.13834168017408063
FBgn0001122,0.13831157353365822
FBgn0036623,0.13826541701855669
FBgn0263005,0.1381451109667811
FBgn0035519,0.13808200201188786
FBgn0030847,0.13802710257276327
FBgn0031893,0.13799133091931312
FBgn0263029,0.13796625059196688
FBgn0039464,0.13780509813256506
FBgn0015270,0.13779852181696908
FBgn0031021,0.13769560875035658
FBgn0036342,0.13753745991874552
FBgn0000109,0.13732019803824186
FBgn0265318,0.13724077247094224
FBgn0267365,0.1371394584877759
FBgn0041191,0.13713235790246459
FBgn0023181,0.137047815273743
FBgn0027087,0.13655961557435037
FBgn0003423,0.13651741222964722
FBgn0036580,0.1364136563112255
FBgn0039187,0.13629829559299272
FBgn0027587,0.13629633691549034
FBgn0039955,0.1362876070224057
FBgn0034727,0.13615984137392975
FBgn0030545,0.1357665850751858
FBgn0033471,0.13570956706352563
FBgn0266369,0.13566976680168477
FBgn0030658,0.13562113852340785
FBgn0286213,0.13558690285223235
FBgn0033000,0.1355034368174103
FBgn0035166,0.13520525244921228
FBgn0036237,0.13508831059126858
FBgn0037980,0.13496525124324268
FBgn0031909,0.13496339152273765
FBgn0264492,0.13496050787660036
FBgn0027085,0.13492175817791496
FBgn0039544,0.13491028853055204
FBgn0030871,0.13480579297001047
FBgn0083068,0.1348004297207484
FBgn0033051,0.13478741470033248
FBgn0037677,0.13477965890639845
FBgn0034084,0.13477768093327433
FBgn0028980,0.1347403199642296
FBgn0037972,0.13466693842793837
FBgn0051145,0.13439628654165633
FBgn0035827,0.1343327176282688
FBgn0000499,0.13391704865982237
FBgn0032429,0.13387163718920636
FBgn0000239,0.1338442194119296
FBgn0022987,0.13340483274001227
FBgn0263077,0.1333170898448665
FBgn0011361,0.1331918726653712
FBgn0015754,0.13307008648479388
FBgn0030877,0.13302112376076175
FBgn0032834,0.13285949839107838
FBgn0003205,0.13283130104277677
FBgn0266848,0.13281894734695027
FBgn0000152,0.13281090642746765
FBgn0038659,0.1328005163698804
FBgn0034970,0.13278924582501922
FBgn0030749,0.1325640576004226
FBgn0032391,0.1324997445474051
FBgn0037737,0.1324827764985212
FBgn0035444,0.13204739285092426
FBgn0003721,0.13174678718302943
FBgn0033431,0.1317088148356273
FBgn0031189,0.1316124661844269
FBgn0022981,0.13155146768742687
FBgn0032635,0.13141267136842844
FBgn0037105,0.13140777224391345
FBgn0029158,0.13140543747656644
FBgn0037855,0.13128653958923994
FBgn0037341,0.13110101349509007
FBgn0027518,0.13090206288981232
FBgn0035083,0.13086428640672076
FBgn0026380,0.13085013298896964
FBgn0002413,0.13075091274132622
FBgn0027610,0.1306758229707392
FBgn0031384,0.13046026965129187
FBgn0038206,0.13040146340461542
FBgn0030077,0.13037704834544706
FBgn0030420,0.13035886855493847
FBgn0022710,0.13034710939874083
FBgn0026577,0.1300597847896607
FBgn0037890,0.13004260029235198
FBgn0026415,0.1299982441820271
FBgn0023512,0.12979514769969694
FBgn0266917,0.12978784976134777
FBgn0038735,0.12969674443547716
FBgn0039559,0.12966018318374856
FBgn0035995,0.12950527464967607
FBgn0036004,0.12941073074253848
FBgn0037027,0.12936680639122192
FBgn0035237,0.12934622208855126
FBgn0261602,0.12926425774065844
FBgn0031091,0.1292587652724505
FBgn0034913,0.129159664886127
FBgn0039137,0.12915395995587
FBgn0034261,0.12913271094279513
FBgn0039830,0.1290203453886334
FBgn0004606,0.12901491980969676
FBgn0037955,0.12892755071877762
FBgn0047178,0.1288320787502247
FBgn0035266,0.1287215402106487
FBgn0037120,0.12853723297098732
FBgn0031643,0.12841020170134348
FBgn0283450,0.12828838716570395
FBgn0030959,0.12821782864378348
FBgn0037199,0.1282086363209231
FBgn0037718,0.1281673201009917
FBgn0040238,0.12765077262516014
FBgn0004636,0.1275801584563111
FBgn0004403,0.12752127893115797
FBgn0041775,0.1273599737439529
FBgn0266668,0.12735497196374365
FBgn0032168,0.1273514327187808
FBgn0035722,0.12721322735637036
FBgn0014026,0.1269669654011205
FBgn0037739,0.12692850879380851
FBgn0039877,0.12683473018151326
FBgn0259832,0.12669522305125722
FBgn0040388,0.1266834716481141
FBgn0024811,0.12649761725444902
FBgn0003124,0.12639310488082953
FBgn0032222,0.12637690703027665
FBgn0031267,0.1263481060846576
FBgn0035165,0.12630606081590576
FBgn0024273,0.12621394251361784
FBgn0039923,0.1261135561091381
FBgn0035529,0.12586182805288024
FBgn0036997,0.12557343763735762
FBgn0038638,0.12553317103257575
FBgn0010348,0.12550014697381134
FBgn0028515,0.1253308779533699
FBgn0027569,0.1253236828578725
FBgn0039153,0.12513633838307936
FBgn0019936,0.12513128609067126
FBgn0086898,0.12509961617455997
FBgn0037470,0.1250843811162776
FBgn0051678,0.12507166736758807
FBgn0037076,0.12494974916893539
FBgn0003159,0.12494254728580223
FBgn0011290,0.12462906608111457
FBgn0250820,0.12458857555571548
FBgn0030003,0.12457886280544565
FBgn0039150,0.12456000936716753
FBgn0261983,0.12453351940407985
FBgn0032354,0.12438969007174851
FBgn0039902,0.1243588013635215
FBgn0030122,0.124285345170286
FBgn0037770,0.12405109677381346
FBgn0023477,0.12392591324360482
FBgn0038191,0.12382507629559744
FBgn0264691,0.1238242075986619
FBgn0036191,0.123658264158763
FBgn0029833,0.12355471191359159
FBgn0033208,0.12353416983159549
FBgn0286788,0.12333960111422647
FBgn0261596,0.12330765614161994
FBgn0001941,0.1232750612231378
FBgn0283682,0.12320213276370508
FBgn0024188,0.12309649682982214
FBgn0037656,0.12305486884339696
FBgn0041723,0.12303119606602632
FBgn0023531,0.12300717822071644
FBgn0037603,0.12267797740649553
FBgn0030501,0.1222587137882164
FBgn0010078,0.12208530671383061
FBgn0000286,0.1220663136646277
FBgn0034691,0.12198144924910372
FBgn0264895,0.12191852354533314
FBgn0036398,0.1219078222194525
FBgn0030306,0.12188883864942594
FBgn0263457,0.12181796975707194
FBgn0028331,0.12179498154290529
FBgn0261556,0.12162414976515795
FBgn0263120,0.12150751550359166
FBgn0000520,0.12149811977003036
FBgn0051510,0.1213320506770041
FBgn0039757,0.12107670642368829
FBgn0004359,0.12043877832127846
FBgn0261238,0.12035934780505902
FBgn0286203,0.12034866160446557
FBgn0032846,0.12022254123045253
FBgn0285950,0.12019203944064098
FBgn0027066,0.1201440856121636
FBgn0086134,0.12009465254633385
FBgn0015790,0.11994399278750106
FBgn0051793,0.11974249545579782
FBgn0285926,0.11972802042937634
FBgn0039290,0.11966343794719184
FBgn0002593,0.1195220481713266
FBgn0004597,0.1193882458716314
FBgn0032042,0.11937323742405709
FBgn0036192,0.1188923580514382
FBgn0051523,0.11883942547798013
FBgn0038389,0.11883402413748273
FBgn0000339,0.11882502662728826
FBgn0053182,0.11876353480968355
FBgn0267064,0.11855059405272293
FBgn0031655,0.11849424403492526
FBgn0033207,0.11837100242515954
FBgn0033869,0.11833105165297202
FBgn0263414,0.11831137729614687
FBgn0030305,0.11823405570356901
FBgn0033757,0.11812675565804648
FBgn0034371,0.11809201376420247
FBgn0031231,0.11804096821472676
FBgn0267827,0.11791912535196755
FBgn0085484,0.11776725538037214
FBgn0030944,0.11744177186776132
FBgn0003321,0.11700496744402236
FBgn0003964,0.11678659250719403
FBgn0010411,0.11671652261234396
FBgn0035462,0.11666297156001078
FBgn0038966,0.11662462799845917
FBgn0035039,0.1164707965949603
FBgn0035028,0.11646776118727074
FBgn0266521,0.116389897118092
FBgn0024277,0.11634485513796865
FBgn0035499,0.11634402343920822
FBgn0025814,0.11631555987975035
FBgn0260439,0.11631204847731497
FBgn0034495,0.11623278181171313
FBgn0027338,0.11619046141645112
FBgn0086253,0.11618044202072232
FBgn0028479,0.1159864207932365
FBgn0037142,0.1159669332152254
FBgn0034098,0.11584782421720453
FBgn0052251,0.11582414557359917
FBgn0260779,0.11558703426653058
FBgn0033529,0.11539629966254081
FBgn0036257,0.11534131201845756
FBgn0026777,0.1152254433861416
FBgn0026787,0.11520636114082046
FBgn0033755,0.1151149051293461
FBgn0052699,0.11494926802156905
FBgn0038834,0.11481622490154587
FBgn0003410,0.1147750523954493
FBgn0261848,0.11460623265369668
FBgn0005593,0.11457635005901097
FBgn0000173,0.11454260433793712
FBgn0262005,0.11451740245051363
FBgn0005617,0.11435480969747906
FBgn0005694,0.11425959978167015
FBgn0031268,0.11425069465726241
FBgn0031904,0.11424180724187978
FBgn0021768,0.11416326490158296
FBgn0011481,0.11412078163772463
FBgn0033316,0.11397449072441357
FBgn0027507,0.11397217025553757
FBgn0032814,0.11384857226466179
FBgn0031492,0.11370726770627267
FBgn0028734,0.11363388670534141
FBgn0039589,0.11354766793426462
FBgn0053180,0.11338609244173088
FBgn0035482,0.1132713124753997
FBgn0030056,0.11325530986568609
FBgn0285947,0.11315389879892437
FBgn0004649,0.1131373389041107
FBgn0023175,0.11313465666994243
FBgn0028836,0.1130844183325581
FBgn0016726,0.11304210335408374
FBgn0029131,0.11298658033428219
FBgn0033355,0.1129026259255827
FBgn0033104,0.11280799677564354
FBgn0037536,0.11270964067071784
FBgn0024993,0.11265479292509006
FBgn0038772,0.11259723712786351
FBgn0039252,0.11252734370270674
FBgn0010198,0.11249182523469492
FBgn0026086,0.11244736347389626
FBgn0033912,0.1124350201437959
FBgn0003206,0.11241989378794925
FBgn0038461,0.1123630494770762
FBgn0263662,0.11235649592498972
FBgn0011766,0.11235364270507528
FBgn0033814,0.11185665498806008
FBgn0004855,0.1117826910401196
FBgn0030342,0.11176976315913982
FBgn0029502,0.1117614946360363
FBgn0003612,0.11172545721101551
FBgn0039120,0.11172184470261705
FBgn0005648,0.11164276898061272
FBgn0032821,0.11150018638671119
FBgn0031247,0.11134166833287694
FBgn0024187,0.11133408634832344
FBgn0030012,0.11128060609692506
FBgn0263706,0.1111989622080496
FBgn0034902,0.11117173269335098
FBgn0017457,0.1110379818298416
FBgn0262117,0.11098787741050563
FBgn0031660,0.11092908814959891
FBgn0030890,0.11077119435659906
FBgn0032689,0.11066208631593055
FBgn0029720,0.1106556901756941
FBgn0025836,0.11055716538514161
FBgn0038047,0.11053520408997854
FBgn0032882,0.11053132492616805
FBgn0034138,0.11026665293512027
FBgn0037638,0.11023998287120171
FBgn0040465,0.11023212061187362
FBgn0030833,0.11018748310658354
FBgn0035772,0.11018180463382014
FBgn0266619,0.11001379177415084
FBgn0263355,0.10983904974331267
FBgn0041581,0.10978532855200684
FBgn0033017,0.10975832393591578
FBgn0260003,0.10957408968432665
FBgn0033065,0.10953313017290953
FBgn0036272,0.10952479464814253
FBgn0025635,0.10951499483326092
FBgn0024909,0.10951463064287938
FBgn0040075,0.10947853789807949
FBgn0259214,0.10945797424447894
FBgn0034743,0.10929327176327859
FBgn0032321,0.10922045234855762
FBgn0032020,0.10915865549590889
FBgn0032200,0.10908417292023725
FBgn0033184,0.10908257874764585
FBgn0034948,0.10898661563310971
FBgn0034768,0.108813587288615
FBgn0028427,0.10873751337496881
FBgn0034455,0.10869950091687014
FBgn0026056,0.10853403135137084
FBgn0032598,0.10836388275917216
FBgn0032877,0.10834312927356764
FBgn0025549,0.10828054819134672
FBgn0038053,0.10825827403357237
FBgn0031651,0.10815469964742111
FBgn0037135,0.10802898896721946
FBgn0016691,0.1079093697657872
FBgn0052528,0.10777616377605734
FBgn0283658,0.10728959060717938
FBgn0038437,0.1072784525927425
FBgn0010113,0.10711502774061007
FBgn0285948,0.10706221705368224
FBgn0262169,0.1070122179606977
FBgn0023540,0.1069467847500047
FBgn0011284,0.10692663568586103
FBgn0264958,0.10685359388358728
FBgn0037110,0.1067574642894971
FBgn0013987,0.10668125703981787
FBgn0034009,0.1065594477142037
FBgn0031772,0.10654178576820592
FBgn0058469,0.1064785968352429
FBgn0031925,0.10642021333891401
FBgn0028897,0.10631923152490017
FBgn0034066,0.10629015018327313
FBgn0038519,0.10628701432175452
FBgn0011802,0.10621006362106593
FBgn0050096,0.10618704835147541
FBgn0028992,0.10604727958604383
FBgn0259818,0.1058907940194129
FBgn0013746,0.105828584749255
FBgn0039861,0.10562158352475601
FBgn0034925,0.10559083779448143
FBgn0022960,0.10559018075401866
FBgn0263048,0.1055841561529758
FBgn0027090,0.10551246875756465
FBgn0039489,0.10536972370935632
FBgn0267987,0.1053653323689219
FBgn0014184,0.10534910231673386
FBgn0052452,0.10524860350072367
FBgn0267126,0.10509129713612375
FBgn0037515,0.10496688369949977
FBgn0027620,0.10485705623564326
FBgn0003714,0.10483879682527673
FBgn0053100,0.1048311448489889
FBgn0250868,0.10480954736249028
FBgn0001098,0.10472864450856258
FBgn0266955,0.1045915261152733
FBgn0033715,0.10451557651048325
FBgn0002524,0.10449363987672185
FBgn0085370,0.10438256355931784
FBgn0032746,0.10435554838626387
FBgn0027095,0.10425046862838826
FBgn0085382,0.10422126321809391
FBgn0031682,0.1041917750990631
FBgn0014007,0.10405410549685297
FBgn0000581,0.10394807467411295
FBgn0243511,0.10389512082302098
FBgn0029915,0.10324893500674842
FBgn0031739,0.10310822844592761
FBgn0050463,0.10303229054354568
FBgn0260407,0.10295484040377789
FBgn0036105,0.10284490012369477
FBgn0016054,0.10283370316201505
FBgn0264953,0.10274343925343578
FBgn0001092,0.10271859172863668
FBgn0015372,0.1025124904079133
FBgn0001222,0.10245905666764586
FBgn0001169,0.10239006435210514
FBgn0033812,0.10236760963393177
FBgn0016119,0.10234973291520899
FBgn0023489,0.10228755917093169
FBgn0064225,0.10224529914289673
FBgn0037106,0.10201967035919085
FBgn0003334,0.10190166383004691
FBgn0035473,0.10189087033397552
FBgn0032596,0.10182828693911279
FBgn0262987,0.10173154139396466
FBgn0266684,0.10161889820052314
FBgn0037931,0.10134789930535075
FBgn0259152,0.10048779868290793
FBgn0031066,0.10034910665934864
FBgn0026433,0.10034332529333931
FBgn0040660,0.100209427765726
FBgn0262739,0.10020829586561351
FBgn0034494,0.10013701168931298
FBgn0001091,0.10009143178054787
FBgn0032749,0.09991148350707511
FBgn0031317,0.09987039454383762
FBgn0046247,0.09978476452028645
FBgn0038401,0.09965396868465327
FBgn0026206,0.09954600926929735
FBgn0036286,0.09936266433950357
FBgn0039977,0.09933478468987472
FBgn0032750,0.09925327663948813
FBgn0039466,0.09922269749048092
FBgn0053632,0.09921596226360618
FBgn0027296,0.0990346861534282
FBgn0033750,0.09895546113870327
FBgn0021761,0.09878560205023822
FBgn0031312,0.09833701075760831
FBgn0037188,0.09815869702492269
FBgn0038224,0.09812387743170799
FBgn0038300,0.09791163436402892
FBgn0038542,0.0978391399737865
FBgn0050008,0.0977908554941538
FBgn0039731,0.09769998700344085
FBgn0034803,0.09769145587157958
FBgn0266745,0.09767210949484881
FBgn0020443,0.09763477118144737
FBgn0033108,0.09753591878679892
FBgn0030006,0.09747601470491239
FBgn0038478,0.09738604735224536
FBgn0036959,0.09717919008588248
FBgn0032160,0.09717512889260535
FBgn0039163,0.09714219898810364
FBgn0038972,0.09713064781489943
FBgn0038046,0.09708297943534064
FBgn0030511,0.09705739627423164
FBgn0259938,0.09702883412754294
FBgn0038034,0.09691819948209165
FBgn0030680,0.09690570894075451
FBgn0026432,0.0966427045076804
FBgn0034176,0.0964917771967299
FBgn0284435,0.09648414304753689
FBgn0000559,0.09630459626858281
FBgn0038805,0.0962572104032382
FBgn0033307,0.09622070726231528
FBgn0024177,0.09617073967056576
FBgn0032198,0.09616130317899271
FBgn0026317,0.09613823176824152
FBgn0034617,0.09608402843892087
FBgn0034054,0.09605952747539197
FBgn0037473,0.096009894329384
FBgn0085290,0.09597612137679776
FBgn0264384,0.095924801448869
FBgn0036710,0.09590417266082199
FBgn0033192,0.09583617357455923
FBgn0038855,0.0957997834563669
FBgn0030719,0.095709577119467
FBgn0016122,0.0957070229990757
FBgn0265003,0.09556199850239935
FBgn0052816,0.09553694447057763
FBgn0259168,0.09546770774476558
FBgn0043043,0.09527337419451609
FBgn0011217,0.09526753829974824
FBgn0025615,0.09525782748077354
FBgn0027495,0.09524760072433276
FBgn0267698,0.09516855547766458
FBgn0062442,0.0951104165796243
FBgn0086355,0.09508626385380875
FBgn0030090,0.0948952357414351
FBgn0033884,0.09480655674464147
FBgn0031985,0.09473068725468678
FBgn0036302,0.09462424233353053
FBgn0037339,0.0945243945489141
FBgn0030813,0.0944473164803201
FBgn0036909,0.09437196414360147
FBgn0024542,0.09429791904957963
FBgn0035558,0.09426496158281712
FBgn0052343,0.09414986143223716
FBgn0035945,0.09412570440087749
FBgn0023083,0.09404864997052384
FBgn0037374,0.09388939942037976
FBgn0039427,0.09385714097816583
FBgn0030522,0.09376571782982951
FBgn0051957,0.09373422881075784
FBgn0264745,0.0936199749733138
FBgn0037794,0.09345769372853663
FBgn0015320,0.09326339196661024
FBgn0005683,0.09319434540502557
FBgn0011272,0.09301393943810586
FBgn0085638,0.09291110336760731
FBgn0035753,0.09260531137241332
FBgn0036386,0.09255366710082111
FBgn0037920,0.09241197105528987
FBgn0034308,0.09211765396492956
FBgn0036846,0.09206050302573872
FBgn0030706,0.09205664505688822
FBgn0086856,0.0920278003798959
FBgn0036967,0.09199125491210425
FBgn0039876,0.09198618767403781
FBgn0285949,0.09184691751985512
FBgn0036063,0.09148383003285777
FBgn0004913,0.09128986607431548
FBgn0020386,0.09127364214958872
FBgn0034535,0.09118505742277315
FBgn0030346,0.09105642182749989
FBgn0037716,0.0910394520374272
